n_features,selected_from_ties_degree_only,selected_from_ties_score_tie_break,candidate_tie_count
2,57.839506172839506,4.679012345679013,13715.666666666666
10,98.53086419753086,1.1975308641975309,324.91358024691357
32,329.5308641975309,1.3580246913580247,3858.8395061728397
64,335.0246913580247,1.2839506172839505,13142.543209876543
128,337.17283950617286,1.1358024691358024,32239.283950617282
