benchmark_group,dataset,family,distribution,structure,n_samples,n_features,n_clusters_true,seed,normalized,k,k_max,reference_method,hai_definition,method,method_key,status,error,fit_seconds,extract_seconds,total_seconds,workflow_seconds_contribution,n_clusters_found,ari_vs_hdbscan_generic,ari_vs_true,hai,mst_edge_jaccard,mst_common_edges,mst_method_edges,mst_reference_edges,mst_weight_mae_common,mst_weight_rmse_common
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,5.761447477998445,0.0,5.761447477998445,5.761447477998445,0,1.0,,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,4.275463827012572,0.0,4.275463827012572,4.275463827012572,0,1.0,,0.999999942384,0.021139705882352942,414,9999,9999,4.977231723923408e-16,7.40792011047641e-16
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.2972771269851364,1.1211988748982549e-05,3.2972883389738854,3.2972883389738854,0,1.0,,0.999014097072,0.9702463054187193,9848,9999,9999,0.000757021924063288,0.00319595413372887
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,3.5012329389865045,1.0030984412878752e-05,3.5012429699709173,3.5012429699709173,0,1.0,,0.999014097072,0.9702463054187193,9848,9999,9999,0.000757021924063288,0.00319595413372887
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,5.778684571007034,0.0,5.778684571007034,5.778684571007034,0,1.0,,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,4.315772147994721,0.0,4.315772147994721,4.315772147994721,0,1.0,,0.999999867168,0.021243999591461546,416,9999,9999,5.03870449637571e-16,7.415706799430423e-16
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.2972771269851364,0.5878550130000804,3.885132139985217,0.5878550130000804,0,1.0,,0.999095691996,0.9714116719242902,9854,9999,9999,0.0007112465035019903,0.0030603984362823004
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,3.5012329389865045,0.5855430800002068,4.086776018986711,0.5855430800002068,0,1.0,,0.999095691996,0.9714116719242902,9854,9999,9999,0.0007112465035019903,0.0030603984362823004
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,5.789849408000009,0.0,5.789849408000009,5.789849408000009,0,1.0,,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,4.282268376002321,0.0,4.282268376002321,4.282268376002321,0,1.0,,0.999999882064,0.02108756701557314,413,9999,9999,4.430139333128954e-16,6.99270446070163e-16
synthetic,gaussian_sparse-iid-n10000-d32-seed42,synthetic,gaussian_sparse,iid,10000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.2972771269851364,0.597651357005816,3.8949284839909524,0.597651357005816,0,1.0,,0.999100023628,0.973746545598105,9866,9999,9999,0.0006796593349003419,0.002952983901426387
