benchmark_group,dataset,family,distribution,structure,n_samples,n_features,n_clusters_true,seed,normalized,k,k_max,reference_method,hai_definition,method,method_key,status,error,fit_seconds,extract_seconds,total_seconds,workflow_seconds_contribution,n_clusters_found,ari_vs_hdbscan_generic,ari_vs_true,hai,mst_edge_jaccard,mst_common_edges,mst_method_edges,mst_reference_edges,mst_weight_mae_common,mst_weight_rmse_common
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,6.201549328980036,0.0,6.201549328980036,6.201549328980036,6,1.0,1.0,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,2.5390886400127783,0.0,2.5390886400127783,2.5390886400127783,6,1.0,1.0,0.999999969068,0.09584086799276673,1749,9999,9999,6.852278734261658e-15,8.768252563799434e-15
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.53900523998891,1.1060998076573014e-05,3.5390163009869866,3.5390163009869866,6,1.0,1.0,0.9814690891160003,0.9776503164556962,9886,9999,9999,3.0927610306981904e-05,0.0005685000388843555
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,3.385226076003164,1.0558025678619742e-05,3.3852366340288427,3.3852366340288427,6,1.0,1.0,0.8888876231920004,0.9776503164556962,9886,9999,9999,3.0927610306981904e-05,0.0005685000388843555
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,6.125497802015161,0.0,6.125497802015161,6.125497802015161,6,1.0,1.0,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,2.5928058529971167,0.0,2.5928058529971167,2.5928058529971167,6,1.0,1.0,0.9999999741,0.08885984972231296,1632,9999,9999,6.816442835014748e-15,8.613173691297809e-15
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.53900523998891,0.7065408590133302,4.24554609900224,0.7065408590133302,6,1.0,1.0,0.9814687594240005,0.9778459103946198,9887,9999,9999,2.4285135944621512e-05,0.00047533243263642497
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,3.385226076003164,0.6896736400085501,4.074899716011714,0.6896736400085501,6,1.0,1.0,0.8888872934999997,0.9778459103946198,9887,9999,9999,2.4285135944621512e-05,0.00047533243263642497
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,6.1644276839797385,0.0,6.1644276839797385,6.1644276839797385,6,1.0,1.0,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,2.5583745980111416,0.0,2.5583745980111416,2.5583745980111416,6,1.0,1.0,0.99999995802,0.08838576249047567,1624,9999,9999,6.794783673863519e-15,8.608712799103875e-15
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.53900523998891,0.6951572679972742,4.234162507986184,0.6951572679972742,6,1.0,1.0,0.9814688644480003,0.9796079984161552,9896,9999,9999,2.574277445105747e-05,0.0004955380601254385
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,3.385226076003164,0.7032635690120514,4.0884896450152155,0.7032635690120514,6,1.0,1.0,0.8888873985240003,0.9796079984161552,9896,9999,9999,2.574277445105747e-05,0.0004955380601254385
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,47,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,6.139587521000067,0.0,6.139587521000067,6.139587521000067,6,1.0,1.0,1.0,1.0,9999,9999,9999,0.0,0.0
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,47,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,2.5653500010084826,0.0,2.5653500010084826,2.5653500010084826,6,1.0,1.0,0.999999978904,0.09710335747202106,1770,9999,9999,6.907970742825861e-15,8.761918050135992e-15
synthetic,gaussian_sparse-separated-n10000-d32-seed42,synthetic,gaussian_sparse,separated_clusters,10000,32,6,42,False,47,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,3.53900523998891,0.7002473809989169,4.239252620987827,0.7002473809989169,6,1.0,1.0,0.9814694515800004,0.9749160576733162,9872,9999,9999,1.680874284849663e-05,0.00033796573564696096
