dataset,family,distribution,structure,variant,n_samples,n_features,seed,normalized,k_min,k_max,n_k_values,connected_all_k,connected_rate,n_components,largest_component_size,smallest_component_size,n_edges,reinforcement_vertex_count,anti_hub_count,cutoff_in_degree,candidate_tie_count,selected_from_ties_degree_only,selected_from_ties_score_tie_break,score_tie_candidate_count,build_seconds,connectivity_check_seconds
digits,real,real_builtin,real,approx_knn_only,1797,64,,True,2,50,49,True,1.0,1,1797,1797,89850,0,42,7,5,4,1,1,18.043495399993844,0.2027891160105355
digits,real,real_builtin,real,random_sqrt_clique,1797,64,,True,2,50,49,True,1.0,1,1797,1797,90711,42,42,7,5,4,1,1,18.043495399993844,0.1915509620157536
digits,real,real_builtin,real,score_sg_antihub,1797,64,,True,2,50,49,True,1.0,1,1797,1797,90711,42,42,7,5,4,1,1,18.043495399993844,0.19207710400223732
