dataset,family,distribution,structure,variant,n_samples,n_features,seed,normalized,k_min,k_max,n_k_values,connected_all_k,connected_rate,n_components,largest_component_size,smallest_component_size,n_edges,reinforcement_vertex_count,anti_hub_count,cutoff_in_degree,candidate_tie_count,selected_from_ties_degree_only,selected_from_ties_score_tie_break,score_tie_candidate_count,build_seconds,connectivity_check_seconds
chi_square-separated-n25000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,25000,128,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,2992,158,1,1,25.908554268000444,3.68532933700044
chi_square-separated-n50000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,50000,2,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,24,29,20,1,1,28.735200777999125,7.170081741998729
chi_square-separated-n50000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,50000,10,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,4,93,6,1,1,30.06592758500119,7.184524131000217
chi_square-separated-n50000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,50000,32,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,531,223,2,2,31.09088210600021,7.214793547998852
chi_square-separated-n50000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,50000,64,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,2169,223,1,1,32.38890668299791,7.200021632997959
chi_square-separated-n50000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,50000,128,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,6114,223,1,1,35.52173999200022,7.094771418000164
chi_square-separated-n100000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,2,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,25,53,41,1,1,39.02869517699946,14.28086651400008
chi_square-separated-n100000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,10,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,3,131,126,1,1,41.04861027899824,14.207256834000871
chi_square-separated-n100000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,32,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,963,316,1,2,45.32186744499995,13.905840169001747
chi_square-separated-n100000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,64,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,4249,316,1,2,49.09415850699952,14.34810962100164
chi_square-separated-n100000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,128,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,12924,316,1,1,56.36294298099892,14.18684024599861
chi_square-separated-n200000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,2,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,26,72,39,1,1,59.6701067210015,29.3401701469993
chi_square-separated-n200000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,10,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,3,192,191,1,1,64.4386196480009,28.453913441000623
chi_square-separated-n200000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,32,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,1744,447,3,3,74.32317015100125,27.69939755599989
chi_square-separated-n200000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,64,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,8665,447,1,1,84.00906863799901,27.877069316997225
chi_square-separated-n200000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,128,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,27058,447,1,1,102.0321057550027,29.19915179800228
chi_square-separated-n500000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,2,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,27,180,57,3,3,121.2406501910009,78.50283266900078
chi_square-separated-n500000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,10,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,4,382,15,1,1,138.6829843910018,72.24113184200178
chi_square-separated-n500000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,32,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,3634,707,1,6,162.599557325997,71.46440444299878
chi_square-separated-n500000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,64,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,20679,707,1,2,202.83173144899772,72.56709828099702
chi_square-separated-n500000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,128,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,69930,707,1,1,253.40986403999705,73.55662753800061
chi_square-separated-n1000000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,2,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,27,233,203,1,1,228.4728971600016,153.1269079249978
chi_square-separated-n1000000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,10,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,3,438,435,1,1,261.4405527009985,148.20266221099882
chi_square-separated-n1000000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,32,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,6443,1000,3,4,345.12142333500015,143.88489075500183
chi_square-separated-n1000000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,64,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,40089,1000,3,5,419.20579437299966,152.84764947000076
chi_square-separated-n1000000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,128,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,145121,1000,1,1,541.8652229279978,153.49730320900198
gamma-separated-n1000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,2,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,10,5,3,1,1,18.12817903800169,0.1377605340021546
gamma-separated-n1000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,10,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,5,9,6,1,1,18.7417070349984,0.1426772649974736
gamma-separated-n1000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,32,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,12,5,1,1,18.82419021999885,0.1381992060014454
gamma-separated-n1000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,64,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,1,20,15,1,1,18.5938728359979,0.1343790610008
gamma-separated-n1000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,128,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,0,31,31,1,1,18.780907999997,0.1439113960004761
gamma-separated-n5000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,5000,2,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,15,6,1,1,1,19.64188666700284,0.7029169340021326
gamma-separated-n5000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,5000,10,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,4,30,7,1,1,19.710898440000165,0.7323763899985352
gamma-separated-n5000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,5000,32,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,1,83,7,1,1,19.478821484000942,0.7003470249983366
gamma-separated-n5000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,5000,64,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,190,70,1,1,19.741474477999876,0.7215583719989809
gamma-separated-n5000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,5000,128,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,365,70,1,1,19.905781344998104,0.7065705259992683
gamma-separated-n10000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,10000,2,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,18,15,5,1,1,20.835702604999824,1.417193512999802
gamma-separated-n10000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,10000,10,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,3,35,30,1,1,21.04809177399875,1.4066189990007842
gamma-separated-n10000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,10000,32,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,138,100,1,1,20.940808645998917,1.432605510999565
gamma-separated-n10000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,10000,64,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,415,100,1,1,20.745569276001333,1.3491185419989051
gamma-separated-n10000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,10000,128,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,891,100,2,2,21.26204982499985,1.4540800569993737
gamma-separated-n25000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,25000,2,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,19,27,1,1,1,23.83691382699908,3.6075387050004792
gamma-separated-n25000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,25000,10,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,3,69,45,1,1,23.690643440000716,3.4676780560002958
gamma-separated-n25000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,25000,32,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,322,158,1,1,24.19896310300101,3.409231549998367
gamma-separated-n25000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,25000,64,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,1067,158,1,1,24.61209027499717,3.552992289998656
gamma-separated-n25000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,25000,128,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,2524,158,1,1,26.43236041199998,3.631083117001253
gamma-separated-n50000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,50000,2,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,19,43,25,1,1,28.851549643000908,6.994908544998907
gamma-separated-n50000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,50000,10,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,3,102,57,1,1,29.57207265500256,7.075601543998346
gamma-separated-n50000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,50000,32,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,608,223,1,2,30.16449540199756,7.07337345400083
gamma-separated-n50000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,50000,64,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,2247,223,1,1,32.347521161998884,7.224614767001185
gamma-separated-n50000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,50000,128,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,5877,223,1,1,35.479019243997755,6.99428247099786
gamma-separated-n100000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,100000,2,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,20,64,15,1,1,38.81862919199921,14.237662809999163
gamma-separated-n100000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,100000,10,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,3,144,67,1,1,42.01974443899962,13.833105680998417
gamma-separated-n100000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,100000,32,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,1044,316,1,1,50.79227808599899,14.215862941000523
gamma-separated-n100000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,100000,64,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,4631,316,1,1,49.56014724800116,14.840352115003045
gamma-separated-n100000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,100000,128,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,12565,316,1,1,56.01256246999765,14.464997642997332
gamma-separated-n200000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,200000,2,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,20,86,50,1,1,60.45607882799959,29.65333459100293
gamma-separated-n200000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,200000,10,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,3,256,119,1,1,66.16733016299986,28.128282805999334
gamma-separated-n200000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,200000,32,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,2018,447,3,5,73.82996938900033,29.44345302900183
gamma-separated-n200000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,200000,64,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,9176,447,1,1,86.58980165400135,29.056927791996717
gamma-separated-n200000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,200000,128,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,26940,447,1,1,102.11927564800136,28.694299191000027
gamma-separated-n500000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,500000,2,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,21,115,47,1,1,120.96599986,76.83653709600185
gamma-separated-n500000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,500000,10,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,3,355,203,2,2,137.0281029230027,72.24762474499948
gamma-separated-n500000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,500000,32,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,4466,707,4,5,171.0886930250017,72.38316979999945
gamma-separated-n500000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,500000,64,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,23202,707,1,3,211.13733408199917,72.56162449999829
gamma-separated-n500000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,500000,128,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,74165,707,2,2,262.48753847600165,76.22837787300159
gamma-separated-n1000000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000000,2,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,21,162,143,1,1,229.57068040300143,149.53151557900128
gamma-separated-n1000000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000000,10,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,3,542,296,2,2,258.96639132400014,144.39141089900295
gamma-separated-n1000000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000000,32,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,8007,1000,1,6,340.99657110299813,147.03199503700307
gamma-separated-n1000000-d64-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000000,64,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,45675,1000,2,3,432.9381931850003,145.51064511799632
gamma-separated-n1000000-d128-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000000,128,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,157924,1000,1,3,563.8917237310015,147.09354613499454
beta-separated-n1000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000,2,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,13,7,7,1,1,18.77848233399709,0.1368549390026601
beta-separated-n1000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000,10,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,9,6,5,1,1,18.81411160100106,0.1402055700018536
beta-separated-n1000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000,32,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,6,10,5,1,1,18.830183803002,0.1463859479990787
beta-separated-n1000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000,64,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,6,7,4,1,1,18.70966053599841,0.1379148079940932
beta-separated-n1000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000,128,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,4,13,11,1,1,18.79805276299885,0.1392608030000701
beta-separated-n5000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,5000,2,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,17,15,2,1,2,19.686500855001213,0.7222210249965428
beta-separated-n5000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,5000,10,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,6,31,9,1,1,19.79684824399737,0.7119654409980285
beta-separated-n5000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,5000,32,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,2,42,17,1,1,19.784238587999425,0.7110658480014536
beta-separated-n5000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,5000,64,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,1,64,22,1,1,19.637070682998456,0.7288117320058518
beta-separated-n5000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,5000,128,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,74,70,1,1,19.831695382999897,0.7167570869933115
beta-separated-n10000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,10000,2,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,17,15,12,1,1,20.871314490999797,1.426943081001809
beta-separated-n10000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,10000,10,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,4,46,44,1,1,20.947802250004315,1.4467362400027923
beta-separated-n10000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,10000,32,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,1,78,44,1,1,21.31685442199523,1.492052221998165
beta-separated-n10000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,10000,64,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,126,100,1,1,21.073820605000947,1.4568892950046577
beta-separated-n10000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,10000,128,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,225,100,1,1,21.282149449005374,1.4471332399989478
beta-separated-n25000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,25000,2,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,18,35,29,1,1,23.89374175800185,3.6072974300041096
beta-separated-n25000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,25000,10,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,4,90,21,1,1,24.058353495995107,3.560906079997949
beta-separated-n25000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,25000,32,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,1,293,14,1,1,24.17337212099665,3.5311350030024187
beta-separated-n25000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,25000,64,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,458,158,1,1,24.845183081997675,3.528028444998199
beta-separated-n25000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,25000,128,42,False,2,50,49,False,0.0,6,4167,4166,1250000,0,158,0,862,158,1,2,25.943354609997183,3.4978802890036604
beta-separated-n50000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,50000,2,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,19,38,23,1,1,28.652010061996407,7.1076206889993045
beta-separated-n50000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,50000,10,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,3,99,89,1,1,29.470253307001254,7.166943146999984
beta-separated-n50000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,50000,32,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,361,223,1,1,31.37845357599872,7.131754252004612
beta-separated-n50000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,50000,64,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,1140,223,1,2,32.549211721001484,7.373754508997081
beta-separated-n50000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,50000,128,42,False,2,50,49,False,0.0,6,8334,8333,2500000,0,223,0,2269,223,2,2,35.70156556800066,7.107022542004415
beta-separated-n100000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,100000,2,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,20,67,9,1,1,39.15893049199804,14.651302646998374
beta-separated-n100000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,100000,10,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,3,168,111,1,1,41.80613832299423,14.917416979995323
beta-separated-n100000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,100000,32,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,797,316,1,1,44.21381257900066,14.507552506998763
beta-separated-n100000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,100000,64,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,2762,316,1,1,49.05789067099977,14.155228693001844
beta-separated-n100000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,100000,128,42,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,5707,316,2,3,57.015956627998094,14.460131300002104
beta-separated-n200000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,200000,2,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,20,72,33,1,1,60.23951642699831,29.57418804900226
beta-separated-n200000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,200000,10,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,3,317,76,1,1,65.9459901750015,31.8662203480053
beta-separated-n200000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,200000,32,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,1720,447,1,2,73.4453358690007,28.32073683899944
beta-separated-n200000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,200000,64,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,5983,447,1,1,86.87182022300112,29.06662084999698
beta-separated-n200000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,200000,128,42,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,13933,447,2,2,107.38897261599776,29.008234854001785
beta-separated-n500000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,2,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,21,129,44,1,1,121.90312093900138,77.19130441400193
beta-separated-n500000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,10,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,3,594,27,1,1,137.13389055099833,73.48567497600015
beta-separated-n500000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,32,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,4390,707,1,2,172.94194789700123,74.57946816400363
beta-separated-n500000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,64,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,17140,707,1,3,214.19591542199487,72.54168320199824
beta-separated-n500000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,500000,128,42,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,44612,707,1,1,267.8251374379979,75.59950716700405
beta-separated-n1000000-d2-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,2,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,21,157,156,1,1,230.51536970799495,153.0357970039986
beta-separated-n1000000-d10-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,10,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,2,599,548,2,2,256.12468801900104,149.0544677920043
beta-separated-n1000000-d32-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,32,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,8750,1000,2,3,340.6696512819981,145.32869072199537
beta-separated-n1000000-d64-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,64,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,37033,1000,4,5,453.8233439800024,143.22476916800224
beta-separated-n1000000-d128-seed42,synthetic,beta,separated_clusters,approx_knn_only,1000000,128,42,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,106819,1000,1,1,567.4509645849976,146.06876580899552
von_mises-separated-n1000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,2,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,11,6,2,1,1,18.800074566999683,0.1403531870018923
von_mises-separated-n1000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,10,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,10,10,1,1,18.830279506997613,0.139977838996856
von_mises-separated-n1000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,32,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,13,13,1,1,18.84072369900241,0.1429920379960094
von_mises-separated-n1000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,64,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,3,10,2,1,1,19.120889924997755,0.1506939039973076
von_mises-separated-n1000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,1000,128,42,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,5,4,1,1,18.883942496999225,0.1452057960050297
von_mises-separated-n5000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,2,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,10,7,7,1,1,20.589232340003942,0.7467898999966565
von_mises-separated-n5000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,10,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,2,45,16,1,1,19.69384338699456,0.7292383500025608
von_mises-separated-n5000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,32,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,89,70,1,1,19.77058792200114,0.7043769359952421
von_mises-separated-n5000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,64,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,169,70,1,1,19.83337913700234,0.7120401970023522
von_mises-separated-n5000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,5000,128,42,False,2,50,49,False,0.0,6,834,833,250000,0,70,0,216,70,1,1,19.82849786600127,0.7078302030058694
von_mises-separated-n10000-d2-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,2,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,10,16,14,1,1,20.91054524900392,1.4209075850012596
von_mises-separated-n10000-d10-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,10,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,1,65,64,1,1,21.054942855000263,1.4534267130002263
von_mises-separated-n10000-d32-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,32,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,216,100,1,1,21.331588467000984,1.406220470002154
von_mises-separated-n10000-d64-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,64,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,430,100,1,2,21.072956790994795,1.4307510029975674
von_mises-separated-n10000-d128-seed42,synthetic,von_mises,separated_clusters,approx_knn_only,10000,128,42,False,2,50,49,False,0.0,6,1667,1666,500000,0,100,0,600,100,1,1,21.363077831003466,1.4073449299976346
