benchmark_group,dataset,family,distribution,structure,n_samples,n_features,n_clusters_true,seed,normalized,k,k_max,reference_method,hai_definition,method,method_key,status,error,fit_seconds,extract_seconds,total_seconds,workflow_seconds_contribution,n_clusters_found,ari_vs_hdbscan_generic,ari_vs_true,hai,mst_edge_jaccard,mst_common_edges,mst_method_edges,mst_reference_edges,mst_weight_mae_common,mst_weight_rmse_common
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.7124941959918942,0.0,1.7124941959918942,1.7124941959918942,6,1.0,1.0,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.2947681069781538,0.0,0.2947681069781538,0.2947681069781538,6,1.0,1.0,0.99999985712,0.10462932272677053,947,4999,4999,1.1576009422414861e-14,1.572753172539968e-14
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,1.538509764999617,1.0724004823714495e-05,1.5385204890044406,1.5385204890044406,6,1.0,1.0,0.999999791328,0.9813713832738803,4952,4999,4999,1.4966782332294696e-07,1.9766081118990594e-07
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.601548198988894,1.0755000403150916e-05,1.6015589539892972,1.6015589539892972,6,1.0,1.0,0.8518517142719992,0.9794100178182538,4947,4999,4999,1.4981909462123236e-07,1.9776067519425105e-07
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.663020067004254,0.0,1.663020067004254,1.663020067004254,6,1.0,1.0,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.29722198101808317,0.0,0.29722198101808317,0.29722198101808317,6,1.0,1.0,0.99999983552,0.10499557913351017,950,4999,4999,1.2501228122860803e-14,1.6929519564725853e-14
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,1.538509764999617,0.26457452500471845,1.8030842900043353,0.26457452500471845,6,1.0,1.0,0.999999820576,0.9766706207987347,4940,4999,4999,1.506195892912243e-07,1.984140531136304e-07
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.601548198988894,0.25809744899743237,1.8596456479863264,0.25809744899743237,6,1.0,1.0,0.8518517435199995,0.9747185463164132,4935,4999,4999,1.5077219272434674e-07,1.985145413718394e-07
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.66805660398677,0.0,1.66805660398677,1.66805660398677,6,1.0,1.0,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-separated-n5000-d2-seed42,synthetic,gaussian_sparse,separated_clusters,5000,2,6,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.3042836189852096,0.0,0.3042836189852096,0.3042836189852096,6,1.0,1.0,0.999999797824,0.11088888888888888,998,4999,4999,1.215605216130909e-14,1.7049973729018238e-14
