benchmark_group,dataset,family,distribution,structure,n_samples,n_features,n_clusters_true,seed,normalized,k,k_max,reference_method,hai_definition,method,method_key,status,error,fit_seconds,extract_seconds,total_seconds,workflow_seconds_contribution,n_clusters_found,ari_vs_hdbscan_generic,ari_vs_true,hai,mst_edge_jaccard,mst_common_edges,mst_method_edges,mst_reference_edges,mst_weight_mae_common,mst_weight_rmse_common
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.6372911499929614,0.0,1.6372911499929614,1.6372911499929614,0,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,1.0674519140156917,0.0,1.0674519140156917,1.0674519140156917,0,1.0,,0.999999882144,0.04921817609402875,469,4999,4999,5.056367549252312e-16,7.57340156287036e-16
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,1.763441891002003,1.0337011190131307e-05,1.7634522280131932,1.7634522280131932,0,1.0,,0.9996084328,0.9731596605486481,4931,4999,4999,0.0002966284985853469,0.001943323835236848
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,50,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.5609670120174997,9.451992809772491e-06,1.5609764640103094,1.5609764640103094,0,1.0,,0.9996084328,0.9731596605486481,4931,4999,4999,0.0002966284985853469,0.001943323835236848
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.5899596259987447,0.0,1.5899596259987447,1.5899596259987447,0,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,1.103283074015053,0.0,1.103283074015053,1.103283074015053,0,1.0,,0.999999846432,0.08626684050412864,794,4999,4999,5.190362553411311e-16,7.682157167964605e-16
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,1.763441891002003,0.25622181699145585,2.019663707993459,0.25622181699145585,0,1.0,,0.99959243776,0.9758893280632411,4938,4999,4999,0.000291006055626791,0.0019120911466394773
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,49,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.5609670120174997,0.26389941800152883,1.8248664300190285,0.26389941800152883,0,1.0,,0.99959243776,0.9758893280632411,4938,4999,4999,0.000291006055626791,0.0019120911466394773
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.5833360209944658,0.0,1.5833360209944658,1.5833360209944658,0,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,1.06248099001823,0.0,1.06248099001823,1.06248099001823,0,1.0,,0.999999714368,0.04844798657718121,462,4999,4999,4.959957408714985e-16,7.391868260388881e-16
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,1.763441891002003,0.2622578779992182,2.0256997690012213,0.2622578779992182,0,1.0,,0.999587597056,0.9762798972128879,4939,4999,4999,0.0002988806186081175,0.00202616551699348
synthetic,gaussian_sparse-iid-n5000-d32-seed42,synthetic,gaussian_sparse,iid,5000,32,,42,False,48,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.5609670120174997,0.2594300440105144,1.820397056028014,0.2594300440105144,0,1.0,,0.999587597056,0.9762798972128879,4939,4999,4999,0.0002988806186081175,0.00202616551699348
