dataset,family,distribution,structure,variant,n_samples,n_features,seed,normalized,k_min,k_max,n_k_values,connected_all_k,connected_rate,n_components,largest_component_size,smallest_component_size,n_edges,reinforcement_vertex_count,anti_hub_count,cutoff_in_degree,candidate_tie_count,selected_from_ties_degree_only,selected_from_ties_score_tie_break,score_tie_candidate_count,build_seconds,connectivity_check_seconds
chi_square-iid-n100000-d32-seed42,synthetic,chi_square,iid,score_sg_antihub,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,717,316,1,1,45.14357562800069,12.85050809400127
chi_square-separated-n100000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,32,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,964,316,2,2,27.032433718999528,13.126322431999142
chi_square-separated-n100000-d32-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,964,316,2,2,27.032433718999528,13.059436243001985
chi_square-separated-n100000-d32-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,100000,32,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,964,316,2,2,27.032433718999528,13.109144092999486
chi_square-iid-n100000-d64-seed42,synthetic,chi_square,iid,approx_knn_only,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,0,4064,316,1,1,51.82329195100101,12.189892869002506
chi_square-iid-n100000-d64-seed42,synthetic,chi_square,iid,random_sqrt_clique,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,4064,316,1,1,51.82329195100101,12.243635949002057
chi_square-iid-n100000-d64-seed42,synthetic,chi_square,iid,score_sg_antihub,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,4064,316,1,1,51.82329195100101,12.289729410000293
chi_square-separated-n100000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,64,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,4245,316,1,1,28.884485934999248,12.403300835001572
chi_square-separated-n100000-d64-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,4245,316,1,1,28.884485934999248,12.376562895999086
chi_square-separated-n100000-d64-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,100000,64,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,4245,316,1,1,28.884485934999248,12.458960492000188
chi_square-iid-n100000-d128-seed42,synthetic,chi_square,iid,approx_knn_only,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5000000,0,316,0,14051,316,1,1,59.05195550999997,12.116531945997847
chi_square-iid-n100000-d128-seed42,synthetic,chi_square,iid,random_sqrt_clique,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,14051,316,1,1,59.05195550999997,12.50556611600041
chi_square-iid-n100000-d128-seed42,synthetic,chi_square,iid,score_sg_antihub,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,14051,316,1,1,59.05195550999997,12.263837492995664
chi_square-separated-n100000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,100000,128,42.0,False,2,50,49,False,0.0,6,16667,16666,5000000,0,316,0,13022,316,1,1,35.906260684998415,12.30345830499573
chi_square-separated-n100000-d128-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,13022,316,1,1,35.906260684998415,12.355008530001214
chi_square-separated-n100000-d128-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,100000,128,42.0,False,2,50,49,True,1.0,1,100000,100000,5049770,316,316,0,13022,316,1,1,35.906260684998415,12.287275324000802
chi_square-iid-n200000-d2-seed42,synthetic,chi_square,iid,approx_knn_only,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,31,131,16,1,1,58.177183981999406,27.02194210699963
chi_square-iid-n200000-d2-seed42,synthetic,chi_square,iid,random_sqrt_clique,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,31,131,16,1,1,58.177183981999406,27.00488454099832
chi_square-iid-n200000-d2-seed42,synthetic,chi_square,iid,score_sg_antihub,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,31,131,16,1,1,58.177183981999406,26.734695434002788
chi_square-separated-n200000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,26,67,31,1,1,41.07618886500131,25.93446049799968
chi_square-separated-n200000-d2-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,26,67,31,1,1,41.07618886500131,26.063506183003483
chi_square-separated-n200000-d2-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,200000,2,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,26,67,31,1,1,41.07618886500131,25.8706566280016
chi_square-iid-n200000-d10-seed42,synthetic,chi_square,iid,approx_knn_only,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,6,141,44,1,1,64.5479317040008,25.795865133004558
chi_square-iid-n200000-d10-seed42,synthetic,chi_square,iid,random_sqrt_clique,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,6,141,44,1,1,64.5479317040008,25.8782975169961
chi_square-iid-n200000-d10-seed42,synthetic,chi_square,iid,score_sg_antihub,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,6,141,44,1,1,64.5479317040008,25.988213065997115
chi_square-separated-n200000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,10,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,3,192,191,1,1,45.1836142079992,26.46455738700024
chi_square-separated-n200000-d10-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,3,192,191,1,1,45.1836142079992,26.898710813002253
chi_square-separated-n200000-d10-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,200000,10,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,3,192,191,1,1,45.1836142079992,26.228252958004305
chi_square-iid-n200000-d32-seed42,synthetic,chi_square,iid,approx_knn_only,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,0,1250,447,1,1,78.63297339700512,24.65430907100381
chi_square-iid-n200000-d32-seed42,synthetic,chi_square,iid,random_sqrt_clique,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,1250,447,1,1,78.63297339700512,24.988497890000872
chi_square-iid-n200000-d32-seed42,synthetic,chi_square,iid,score_sg_antihub,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,1250,447,1,1,78.63297339700512,25.01024314999813
chi_square-separated-n200000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,32,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,1745,447,1,1,53.92706191900652,24.597096691002665
chi_square-separated-n200000-d32-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,1745,447,1,1,53.92706191900652,25.31037799800106
chi_square-separated-n200000-d32-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,200000,32,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,1745,447,1,1,53.92706191900652,25.512685440000496
chi_square-iid-n200000-d64-seed42,synthetic,chi_square,iid,approx_knn_only,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,0,7998,447,1,1,93.27158153799974,25.532225138995276
chi_square-iid-n200000-d64-seed42,synthetic,chi_square,iid,random_sqrt_clique,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,7998,447,1,1,93.27158153799974,25.650399729995115
chi_square-iid-n200000-d64-seed42,synthetic,chi_square,iid,score_sg_antihub,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,7998,447,1,1,93.27158153799974,25.345333769997524
chi_square-separated-n200000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,64,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,8646,447,1,2,62.80647461100307,25.50023776099988
chi_square-separated-n200000-d64-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,8646,447,1,2,62.80647461100307,25.361388811004872
chi_square-separated-n200000-d64-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,200000,64,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,8646,447,1,2,62.80647461100307,25.78493812699889
chi_square-iid-n200000-d128-seed42,synthetic,chi_square,iid,approx_knn_only,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10000000,0,447,0,29479,447,1,1,109.36849431799784,25.654679288003532
chi_square-iid-n200000-d128-seed42,synthetic,chi_square,iid,random_sqrt_clique,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,29479,447,1,1,109.36849431799784,26.04585321500053
chi_square-iid-n200000-d128-seed42,synthetic,chi_square,iid,score_sg_antihub,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,29479,447,1,1,109.36849431799784,25.86086357300519
chi_square-separated-n200000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,200000,128,42.0,False,2,50,49,False,0.0,6,33334,33333,10000000,0,447,0,27022,447,1,1,78.91364273599902,25.653267457004404
chi_square-separated-n200000-d128-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,27022,447,1,1,78.91364273599902,26.010638318002748
chi_square-separated-n200000-d128-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,200000,128,42.0,False,2,50,49,True,1.0,1,200000,200000,10099681,447,447,0,27022,447,1,1,78.91364273599902,26.082923494999704
chi_square-iid-n500000-d2-seed42,synthetic,chi_square,iid,approx_knn_only,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,31,223,2,1,1,119.8937624070022,68.53618092599936
chi_square-iid-n500000-d2-seed42,synthetic,chi_square,iid,random_sqrt_clique,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,31,223,2,1,1,119.8937624070022,68.58281498300494
chi_square-iid-n500000-d2-seed42,synthetic,chi_square,iid,score_sg_antihub,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,31,223,2,1,1,119.8937624070022,67.9431314800022
chi_square-separated-n500000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,27,183,61,1,1,103.19865607400423,69.24486424600036
chi_square-separated-n500000-d2-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,27,183,61,1,1,103.19865607400423,69.50001034099841
chi_square-separated-n500000-d2-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,500000,2,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,27,183,61,1,1,103.19865607400423,68.7200564090017
chi_square-iid-n500000-d10-seed42,synthetic,chi_square,iid,approx_knn_only,500000,10,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,6,233,77,1,1,136.20298726899637,65.78002534499683
chi_square-iid-n500000-d10-seed42,synthetic,chi_square,iid,random_sqrt_clique,500000,10,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,6,233,77,1,1,136.20298726899637,66.02301689700107
chi_square-iid-n500000-d10-seed42,synthetic,chi_square,iid,score_sg_antihub,500000,10,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,6,233,77,1,1,136.20298726899637,65.70304585099802
chi_square-separated-n500000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,10,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,4,383,15,1,1,121.09013614399736,65.01013718700415
chi_square-separated-n500000-d10-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,500000,10,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,4,383,15,1,1,121.09013614399736,65.0296512040004
chi_square-separated-n500000-d10-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,500000,10,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,4,383,15,1,1,121.09013614399736,64.52185118800116
chi_square-iid-n500000-d32-seed42,synthetic,chi_square,iid,approx_knn_only,500000,32,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,0,2662,707,3,3,176.45567581800424,65.63538184299978
chi_square-iid-n500000-d32-seed42,synthetic,chi_square,iid,random_sqrt_clique,500000,32,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,2662,707,3,3,176.45567581800424,66.94111135399726
chi_square-iid-n500000-d32-seed42,synthetic,chi_square,iid,score_sg_antihub,500000,32,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,2662,707,3,3,176.45567581800424,68.57605537400377
chi_square-separated-n500000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,32,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,3619,707,3,3,143.11538767499587,65.45780086299783
chi_square-separated-n500000-d32-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,500000,32,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,3619,707,3,3,143.11538767499587,66.62954693600477
chi_square-separated-n500000-d32-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,500000,32,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,3619,707,3,3,143.11538767499587,66.721928484003
chi_square-iid-n500000-d64-seed42,synthetic,chi_square,iid,approx_knn_only,500000,64,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,0,18934,707,1,3,232.38760850800463,65.30806669100275
chi_square-iid-n500000-d64-seed42,synthetic,chi_square,iid,random_sqrt_clique,500000,64,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,18934,707,1,3,232.38760850800463,64.99576586799958
chi_square-iid-n500000-d64-seed42,synthetic,chi_square,iid,score_sg_antihub,500000,64,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,18934,707,1,3,232.38760850800463,65.01762970900018
chi_square-separated-n500000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,64,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,20657,707,2,2,179.67586260800454,65.23012641799869
chi_square-separated-n500000-d64-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,500000,64,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,20657,707,2,2,179.67586260800454,65.11112261200469
chi_square-separated-n500000-d64-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,500000,64,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,20657,707,2,2,179.67586260800454,65.76397860999714
chi_square-iid-n500000-d128-seed42,synthetic,chi_square,iid,approx_knn_only,500000,128,42.0,False,2,50,49,True,1.0,1,500000,500000,25000000,0,707,0,78420,707,1,1,278.09100821000175,65.84132134800166
chi_square-iid-n500000-d128-seed42,synthetic,chi_square,iid,random_sqrt_clique,500000,128,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,78420,707,1,1,278.09100821000175,65.54517174400098
chi_square-iid-n500000-d128-seed42,synthetic,chi_square,iid,score_sg_antihub,500000,128,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,78420,707,1,1,278.09100821000175,65.8483006519964
chi_square-separated-n500000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,500000,128,42.0,False,2,50,49,False,0.0,6,83334,83333,25000000,0,707,0,69966,707,2,2,226.11504334799972,66.269239690002
chi_square-separated-n500000-d128-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,500000,128,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,69966,707,2,2,226.11504334799972,65.7745369730037
chi_square-separated-n500000-d128-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,500000,128,42.0,False,2,50,49,True,1.0,1,500000,500000,25249571,707,707,0,69966,707,2,2,226.11504334799972,66.93344254399562
chi_square-iid-n1000000-d2-seed42,synthetic,chi_square,iid,approx_knn_only,1000000,2,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50000000,0,1000,30,280,262,1,1,227.7363142329996,135.96983909499977
chi_square-iid-n1000000-d2-seed42,synthetic,chi_square,iid,random_sqrt_clique,1000000,2,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,30,280,262,1,1,227.7363142329996,137.91132102499978
chi_square-iid-n1000000-d2-seed42,synthetic,chi_square,iid,score_sg_antihub,1000000,2,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,30,280,262,1,1,227.7363142329996,138.57249531300477
chi_square-separated-n1000000-d2-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,2,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50000000,0,1000,27,234,195,1,2,211.75490193899896,138.14559771499626
chi_square-separated-n1000000-d2-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,1000000,2,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,27,234,195,1,2,211.75490193899896,141.90377897599683
chi_square-separated-n1000000-d2-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,1000000,2,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,27,234,195,1,2,211.75490193899896,139.68925456999568
chi_square-iid-n1000000-d10-seed42,synthetic,chi_square,iid,approx_knn_only,1000000,10,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50000000,0,1000,6,346,139,2,3,258.0147644960016,130.94115541700012
chi_square-iid-n1000000-d10-seed42,synthetic,chi_square,iid,random_sqrt_clique,1000000,10,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,6,346,139,2,3,258.0147644960016,133.55665205999685
chi_square-iid-n1000000-d10-seed42,synthetic,chi_square,iid,score_sg_antihub,1000000,10,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,6,346,139,2,3,258.0147644960016,133.77568622700346
chi_square-separated-n1000000-d10-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,10,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,3,437,435,1,1,246.1145798639991,137.68326752499706
chi_square-separated-n1000000-d10-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,1000000,10,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,3,437,435,1,1,246.1145798639991,136.77799554900412
chi_square-separated-n1000000-d10-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,1000000,10,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,3,437,435,1,1,246.1145798639991,135.06017048999638
chi_square-iid-n1000000-d32-seed42,synthetic,chi_square,iid,approx_knn_only,1000000,32,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50000000,0,1000,0,4553,1000,3,3,352.49084486300126,129.8557157200048
chi_square-iid-n1000000-d32-seed42,synthetic,chi_square,iid,random_sqrt_clique,1000000,32,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,4553,1000,3,3,352.49084486300126,132.86657544600166
chi_square-iid-n1000000-d32-seed42,synthetic,chi_square,iid,score_sg_antihub,1000000,32,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,4553,1000,3,3,352.49084486300126,130.91558175200043
chi_square-separated-n1000000-d32-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,32,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,6420,1000,5,5,318.98440634399594,130.15110137699958
chi_square-separated-n1000000-d32-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,1000000,32,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,6420,1000,5,5,318.98440634399594,131.0194428879986
chi_square-separated-n1000000-d32-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,1000000,32,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,6420,1000,5,5,318.98440634399594,130.5756243959986
chi_square-iid-n1000000-d64-seed42,synthetic,chi_square,iid,approx_knn_only,1000000,64,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50000000,0,1000,0,36458,1000,6,10,477.11888526200346,134.1709450470007
chi_square-iid-n1000000-d64-seed42,synthetic,chi_square,iid,random_sqrt_clique,1000000,64,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,36458,1000,6,10,477.11888526200346,134.80309647299873
chi_square-iid-n1000000-d64-seed42,synthetic,chi_square,iid,score_sg_antihub,1000000,64,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,36458,1000,6,10,477.11888526200346,135.4890026370049
chi_square-separated-n1000000-d64-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,64,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,40133,1000,4,5,389.12146572599886,132.62536222700146
chi_square-separated-n1000000-d64-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,1000000,64,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,40133,1000,4,5,389.12146572599886,134.2245719909988
chi_square-separated-n1000000-d64-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,1000000,64,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,40133,1000,4,5,389.12146572599886,133.72194299499824
chi_square-iid-n1000000-d128-seed42,synthetic,chi_square,iid,approx_knn_only,1000000,128,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50000000,0,1000,0,162988,1000,1,2,595.1037326119986,131.20291216599435
chi_square-iid-n1000000-d128-seed42,synthetic,chi_square,iid,random_sqrt_clique,1000000,128,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,162988,1000,1,2,595.1037326119986,132.02845178400457
chi_square-iid-n1000000-d128-seed42,synthetic,chi_square,iid,score_sg_antihub,1000000,128,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,162988,1000,1,2,595.1037326119986,133.77270294000482
chi_square-separated-n1000000-d128-seed42,synthetic,chi_square,separated_clusters,approx_knn_only,1000000,128,42.0,False,2,50,49,False,0.0,6,166667,166666,50000000,0,1000,0,145524,1000,2,2,500.2495285820041,132.30620646199532
chi_square-separated-n1000000-d128-seed42,synthetic,chi_square,separated_clusters,random_sqrt_clique,1000000,128,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,145524,1000,2,2,500.2495285820041,132.43405013900338
chi_square-separated-n1000000-d128-seed42,synthetic,chi_square,separated_clusters,score_sg_antihub,1000000,128,42.0,False,2,50,49,True,1.0,1,1000000,1000000,50499500,1000,1000,0,145524,1000,2,2,500.2495285820041,134.77298628500284
gamma-iid-n1000-d2-seed42,synthetic,gamma,iid,approx_knn_only,1000,2,42.0,False,2,50,49,True,1.0,1,1000,1000,50000,0,31,22,2,1,1,1,17.64272510199953,0.1173215509988949
gamma-iid-n1000-d2-seed42,synthetic,gamma,iid,random_sqrt_clique,1000,2,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,22,2,1,1,1,17.64272510199953,0.1193276269987109
gamma-iid-n1000-d2-seed42,synthetic,gamma,iid,score_sg_antihub,1000,2,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,22,2,1,1,1,17.64272510199953,0.1150463270023465
gamma-separated-n1000-d2-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,2,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,10,5,3,1,1,0.3349511889973655,0.1360501410017605
gamma-separated-n1000-d2-seed42,synthetic,gamma,separated_clusters,random_sqrt_clique,1000,2,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,10,5,3,1,1,0.3349511889973655,0.1267079829995054
gamma-separated-n1000-d2-seed42,synthetic,gamma,separated_clusters,score_sg_antihub,1000,2,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,10,5,3,1,1,0.3349511889973655,0.1275358450002386
gamma-iid-n1000-d10-seed42,synthetic,gamma,iid,approx_knn_only,1000,10,42.0,False,2,50,49,True,1.0,1,1000,1000,50000,0,31,6,9,9,1,1,17.524716040003113,0.1238965800002915
gamma-iid-n1000-d10-seed42,synthetic,gamma,iid,random_sqrt_clique,1000,10,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,6,9,9,1,1,17.524716040003113,0.119055085000582
gamma-iid-n1000-d10-seed42,synthetic,gamma,iid,score_sg_antihub,1000,10,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,6,9,9,1,1,17.524716040003113,0.117786659997364
gamma-separated-n1000-d10-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,10,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,5,9,6,1,1,0.3374895169981755,0.1321138929997687
gamma-separated-n1000-d10-seed42,synthetic,gamma,separated_clusters,random_sqrt_clique,1000,10,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,5,9,6,1,1,0.3374895169981755,0.1249563790042884
gamma-separated-n1000-d10-seed42,synthetic,gamma,separated_clusters,score_sg_antihub,1000,10,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,5,9,6,1,1,0.3374895169981755,0.1207172880021971
gamma-iid-n1000-d32-seed42,synthetic,gamma,iid,approx_knn_only,1000,32,42.0,False,2,50,49,True,1.0,1,1000,1000,50000,0,31,1,15,12,1,1,17.586631869002304,0.125480153998069
gamma-iid-n1000-d32-seed42,synthetic,gamma,iid,random_sqrt_clique,1000,32,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,1,15,12,1,1,17.586631869002304,0.1290795980021357
gamma-iid-n1000-d32-seed42,synthetic,gamma,iid,score_sg_antihub,1000,32,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,1,15,12,1,1,17.586631869002304,0.1278941260025021
gamma-separated-n1000-d32-seed42,synthetic,gamma,separated_clusters,approx_knn_only,1000,32,42.0,False,2,50,49,False,0.0,6,167,166,50000,0,31,2,12,5,1,1,0.3829466630049865,0.1194643580020056
gamma-separated-n1000-d32-seed42,synthetic,gamma,separated_clusters,random_sqrt_clique,1000,32,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,2,12,5,1,1,0.3829466630049865,0.1169929890020284
gamma-separated-n1000-d32-seed42,synthetic,gamma,separated_clusters,score_sg_antihub,1000,32,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,2,12,5,1,1,0.3829466630049865,0.1128169069997966
gamma-iid-n1000-d64-seed42,synthetic,gamma,iid,approx_knn_only,1000,64,42.0,False,2,50,49,True,1.0,1,1000,1000,50000,0,31,0,40,31,1,1,17.46693624999898,0.1213259340001968
gamma-iid-n1000-d64-seed42,synthetic,gamma,iid,random_sqrt_clique,1000,64,42.0,False,2,50,49,True,1.0,1,1000,1000,50465,31,31,0,40,31,1,1,17.46693624999898,0.1113601769975503
