benchmark_group,dataset,family,distribution,structure,n_samples,n_features,n_clusters_true,seed,normalized,k,k_max,reference_method,hai_definition,method,method_key,status,error,fit_seconds,extract_seconds,total_seconds,workflow_seconds_contribution,n_clusters_found,ari_vs_hdbscan_generic,ari_vs_true,hai,mst_edge_jaccard,mst_common_edges,mst_method_edges,mst_reference_edges,mst_weight_mae_common,mst_weight_rmse_common
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,23,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,16.848071493994212,0.28971933998400345,17.137790833978215,0.28971933998400345,2,-0.0007628922687647104,,0.999984318144,0.9534974599452911,4880,4999,4999,2.4917076476819852e-08,3.583842267767954e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,23,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.349303233990213,0.2775735059985891,1.626876739988802,0.2775735059985891,2,-0.0007628922687647104,,0.999984318144,0.9534974599452911,4880,4999,4999,2.4917076476819852e-08,3.583842267767954e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,22,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.6131921999913175,0.0,1.6131921999913175,1.6131921999913175,3,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,22,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.2740595079958439,0.0,0.2740595079958439,0.2740595079958439,3,1.0,,0.999994421312,0.11834451901565995,1058,4999,4999,5.154981671522762e-16,7.60325585534132e-16
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,22,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,16.848071493994212,0.29131680401042104,17.139388298004633,0.29131680401042104,2,-0.005109543401776444,,0.99997465872,0.9462721432742845,4861,4999,4999,2.4864658758011526e-08,3.594361524772172e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,22,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.349303233990213,0.2813475250150077,1.6306507590052206,0.2813475250150077,2,-0.005109543401776444,,0.99997465872,0.9462721432742845,4861,4999,4999,2.4864658758011526e-08,3.594361524772172e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,21,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,HDBSCAN,hdbscan_generic,ok,,1.5915829770092387,0.0,1.5915829770092387,1.5915829770092387,4,1.0,,1.0,1.0,4999,4999,4999,0.0,0.0
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,21,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,Optimized HDBSCAN,optimized_hdbscan,ok,,0.2660356239939574,0.0,0.2660356239939574,0.2660356239939574,4,1.0,,0.999993483776,0.12173230113317626,1085,4999,4999,5.063537914615288e-16,7.579421640833875e-16
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,21,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG,score_sg,ok,,16.848071493994212,0.29491794301429763,17.14298943700851,0.29491794301429763,2,0.005117782662743345,,0.999973277248,0.9440015555123469,4855,4999,4999,2.4636184524847067e-08,3.560837344633465e-08
synthetic,gaussian_sparse-iid-n5000-d2-seed42,synthetic,gaussian_sparse,iid,5000,2,,42,False,21,50,HDBSCAN,exact_single_linkage_pairwise_smallest_common_cluster_size_agreement,ScoreSG Random,score_sg_random,ok,,1.349303233990213,0.27613290000590496,1.6254361339961179,0.27613290000590496,2,0.005117782662743345,,0.999973277248,0.9440015555123469,4855,4999,4999,2.4636184524847067e-08,3.560837344633465e-08
